date,material_id,material_name,category,price,unit,source,provider,symbol,source_date,daily_change_pct,near_contract_price,dominant_contract_price,dom_basis_rate,notes
2024-08-16,aluminum,铝,结构金属/铝材,19243.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-16,,19370.0,19420.0,0.009180843440298458,
2024-08-19,aluminum,铝,结构金属/铝材,19476.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-19,,19580.0,19610.0,0.006845626074683198,
2024-08-20,aluminum,铝,结构金属/铝材,19476.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-20,,19645.0,19685.0,0.010696387010715958,
2024-08-21,aluminum,铝,结构金属/铝材,19606.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-21,,19795.0,19835.0,0.011645526751865587,
2024-08-22,aluminum,铝,结构金属/铝材,19703.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-22,,19830.0,19870.0,0.008458976223815862,
2024-08-23,aluminum,铝,结构金属/铝材,19713.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-23,,19755.0,19795.0,0.0041428819991344845,
2024-08-26,aluminum,铝,结构金属/铝材,19756.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-26,,19880.0,19925.0,0.00852016053312643,
2024-08-27,aluminum,铝,结构金属/铝材,19756.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-27,,19855.0,19900.0,0.007254765099584226,
2024-08-28,aluminum,铝,结构金属/铝材,19813.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-28,,19865.0,19905.0,0.004626683147153976,
2024-08-29,aluminum,铝,结构金属/铝材,19563.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-29,,19675.0,19710.0,0.007497189895585121,
2024-08-30,aluminum,铝,结构金属/铝材,19643.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-08-30,,19830.0,19850.0,0.010521128545923686,
2024-09-02,aluminum,铝,结构金属/铝材,19476.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-02,,19520.0,19550.0,0.0037650173258572117,
2024-09-03,aluminum,铝,结构金属/铝材,19510.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-03,,19490.0,19500.0,-0.0005125576627370565,
2024-09-04,aluminum,铝,结构金属/铝材,19343.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-04,,19320.0,19350.0,0.00034482170339833473,
2024-09-05,aluminum,铝,结构金属/铝材,19316.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-05,,19190.0,19195.0,-0.006298704693924906,
2024-09-06,aluminum,铝,结构金属/铝材,19316.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-06,,19295.0,19310.0,-0.00034529761082002786,
2024-09-09,aluminum,铝,结构金属/铝材,19170.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-09,,19190.0,19215.0,0.0023474178403755097,
2024-09-10,aluminum,铝,结构金属/铝材,19170.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-10,,19380.0,19390.0,0.01147626499739185,
2024-09-11,aluminum,铝,结构金属/铝材,19356.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-11,,19405.0,19440.0,0.004304976010853112,
2024-09-12,aluminum,铝,结构金属/铝材,19606.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-12,,19680.0,19705.0,0.005015130055231243,
2024-09-13,aluminum,铝,结构金属/铝材,19606.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-13,,19710.0,19755.0,0.007565282630859871,
2024-09-18,aluminum,铝,结构金属/铝材,19803.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-18,,19765.0,19925.0,0.0061439161999521374,
2024-09-19,aluminum,铝,结构金属/铝材,19803.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-19,,20085.0,20130.0,0.016495710569888855,
2024-09-20,aluminum,铝,结构金属/铝材,19843.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-20,,20040.0,20070.0,0.011422981928940201,
2024-09-23,aluminum,铝,结构金属/铝材,19713.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-23,,19720.0,19740.0,0.001352891672791845,
2024-09-24,aluminum,铝,结构金属/铝材,19816.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-24,,19940.0,19980.0,0.008242050758275887,
2024-09-25,aluminum,铝,结构金属/铝材,20160.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-25,,20020.0,20055.0,-0.00520833333333337,
2024-09-26,aluminum,铝,结构金属/铝材,19980.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-26,,20115.0,20150.0,0.008508508508508594,
2024-09-27,aluminum,铝,结构金属/铝材,20326.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-27,,20405.0,20455.0,0.006313380401216762,
2024-09-30,aluminum,铝,结构金属/铝材,20326.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-09-30,,20435.0,20460.0,0.006559362650153888,
2024-10-08,aluminum,铝,结构金属/铝材,20326.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-08,,20585.0,20625.0,0.014676776865074403,
2024-10-09,aluminum,铝,结构金属/铝材,20473.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-09,,20460.0,20500.0,0.0013026703521117344,
2024-10-10,aluminum,铝,结构金属/铝材,20540.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-10,,20515.0,20585.0,0.002190847127556017,
2024-10-11,aluminum,铝,结构金属/铝材,20720.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-11,,20800.0,20840.0,0.005791505791505891,
2024-10-14,aluminum,铝,结构金属/铝材,20756.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-14,,20850.0,20900.0,0.0069052502159547835,
2024-10-15,aluminum,铝,结构金属/铝材,20823.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-15,,20605.0,20640.0,-0.008804067360984158,
2024-10-16,aluminum,铝,结构金属/铝材,20703.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-16,,20705.0,20740.0,0.001771212650331977,
2024-10-17,aluminum,铝,结构金属/铝材,20773.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-17,,20485.0,20530.0,-0.011713576975862838,
2024-10-18,aluminum,铝,结构金属/铝材,20773.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-18,,20600.0,20640.0,-0.006418325805251368,
2024-10-21,aluminum,铝,结构金属/铝材,20803.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-21,,20885.0,20940.0,0.006569621305819728,
2024-10-22,aluminum,铝,结构金属/铝材,20750.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-22,,20785.0,20840.0,0.004337349397590451,
2024-10-23,aluminum,铝,结构金属/铝材,20813.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-23,,20815.0,20875.0,0.0029630049588411644,
2024-10-24,aluminum,铝,结构金属/铝材,21090.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-24,,21065.0,21105.0,0.0007112375533429027,
2024-10-25,aluminum,铝,结构金属/铝材,20836.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-25,,20735.0,20760.0,-0.0036795706799598316,
2024-10-28,aluminum,铝,结构金属/铝材,20956.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-28,,20845.0,20895.0,-0.002942738517140331,
2024-10-29,aluminum,铝,结构金属/铝材,20820.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-29,,20765.0,20790.0,-0.0014409221902017544,
2024-10-30,aluminum,铝,结构金属/铝材,20866.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-30,,20845.0,20865.0,-8.003193609706916e-05,
2024-10-31,aluminum,铝,结构金属/铝材,20820.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-10-31,,20710.0,20710.0,-0.005283381364073025,
2024-11-01,aluminum,铝,结构金属/铝材,20800.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-01,,20800.0,20795.0,-0.00024038461538467004,
2024-11-04,aluminum,铝,结构金属/铝材,20800.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-04,,20870.0,20855.0,0.0026442307692307043,
2024-11-05,aluminum,铝,结构金属/铝材,20846.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-05,,21070.0,21010.0,0.00783482445877448,
2024-11-06,aluminum,铝,结构金属/铝材,21226.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-06,,20975.0,20960.0,-0.012562969132699497,
2024-11-07,aluminum,铝,结构金属/铝材,21483.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-07,,21450.0,21450.0,-0.0015514354618209047,
2024-11-08,aluminum,铝,结构金属/铝材,21720.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-08,,21700.0,21690.0,-0.0013812154696132284,
2024-11-11,aluminum,铝,结构金属/铝材,21650.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-11,,21410.0,21390.0,-0.012009237875288736,
2024-11-12,aluminum,铝,结构金属/铝材,21506.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-12,,20935.0,20920.0,-0.02727851406098658,
2024-11-13,aluminum,铝,结构金属/铝材,20850.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-13,,20740.0,20785.0,-0.003117505995203884,
2024-11-14,aluminum,铝,结构金属/铝材,20656.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-14,,20570.0,20580.0,-0.003711634062992686,
2024-11-15,aluminum,铝,结构金属/铝材,20656.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-15,,20725.0,20800.0,0.0069386788867713545,
2024-11-18,aluminum,铝,结构金属/铝材,20526.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-18,,20485.0,20515.0,-0.0005685286507747245,
2024-11-19,aluminum,铝,结构金属/铝材,20543.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-19,,20560.0,20585.0,0.002028395591172405,
2024-11-20,aluminum,铝,结构金属/铝材,20543.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-20,,20780.0,20800.0,0.012494079586902407,
2024-11-21,aluminum,铝,结构金属/铝材,20710.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-21,,20690.0,20720.0,0.0004828585224530002,
2024-11-22,aluminum,铝,结构金属/铝材,20623.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-22,,20410.0,20420.0,-0.00985922254068583,
2024-11-25,aluminum,铝,结构金属/铝材,20683.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-25,,20600.0,20620.0,-0.0030618860696030037,
2024-11-26,aluminum,铝,结构金属/铝材,20683.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-26,,20560.0,20560.0,-0.005962772919060999,
2024-11-27,aluminum,铝,结构金属/铝材,20553.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-27,,20555.0,20575.0,0.0010543303688501648,
2024-11-28,aluminum,铝,结构金属/铝材,20553.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-28,,20265.0,20225.0,-0.01597454037861512,
2024-11-29,aluminum,铝,结构金属/铝材,20373.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-11-29,,20410.0,20390.0,0.0008182265736627059,
2024-12-02,aluminum,铝,结构金属/铝材,20403.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-02,,20375.0,20390.0,-0.0006533247268951659,
2024-12-03,aluminum,铝,结构金属/铝材,20403.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-03,,20375.0,20385.0,-0.0008983827639901243,
2024-12-04,aluminum,铝,结构金属/铝材,20383.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-04,,20535.0,20580.0,0.00964857067024849,
2024-12-05,aluminum,铝,结构金属/铝材,20583.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-05,,20480.0,20550.0,-0.001619271517291021,
2024-12-06,aluminum,铝,结构金属/铝材,20583.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-06,,20305.0,20355.0,-0.011092957262017422,
2024-12-09,aluminum,铝,结构金属/铝材,20423.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-09,,20335.0,20370.0,-0.0026112294126374724,
2024-12-10,aluminum,铝,结构金属/铝材,20423.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-10,,20300.0,20320.0,-0.005059409998271702,
2024-12-11,aluminum,铝,结构金属/铝材,20383.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-11,,20390.0,20400.0,0.0008178251541823833,
2024-12-12,aluminum,铝,结构金属/铝材,20426.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-12,,20510.0,20560.0,0.006527250893072711,
2024-12-13,aluminum,铝,结构金属/铝材,20326.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-13,,20290.0,20350.0,0.0011477531735399893,
2024-12-16,aluminum,铝,结构金属/铝材,20326.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-16,,20160.0,20215.0,-0.0054937675477585435,
2024-12-17,aluminum,铝,结构金属/铝材,19913.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-17,,19910.0,19925.0,0.0005860396026178272,
2024-12-18,aluminum,铝,结构金属/铝材,19806.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-18,,19920.0,19925.0,0.005974250088480293,
2024-12-19,aluminum,铝,结构金属/铝材,19733.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-19,,19840.0,19850.0,0.005912332079785809,
2024-12-20,aluminum,铝,结构金属/铝材,19830.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-20,,19945.0,19975.0,0.007312153303076219,
2024-12-23,aluminum,铝,结构金属/铝材,19830.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-23,,19895.0,19915.0,0.004286434694906749,
2024-12-24,aluminum,铝,结构金属/铝材,19890.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-24,,19865.0,19880.0,-0.0005027652086475598,
2024-12-25,aluminum,铝,结构金属/铝材,19850.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-25,,19880.0,19895.0,0.002267002518891781,
2024-12-26,aluminum,铝,结构金属/铝材,19850.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-26,,19760.0,19760.0,-0.00453400503778334,
2024-12-27,aluminum,铝,结构金属/铝材,19760.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-27,,19795.0,19795.0,0.001771255060728727,
2024-12-30,aluminum,铝,结构金属/铝材,19713.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-30,,19780.0,19805.0,0.004650152967560439,
2024-12-31,aluminum,铝,结构金属/铝材,19783.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2024-12-31,,19765.0,19780.0,-0.0001683235329947852,
2025-01-02,aluminum,铝,结构金属/铝材,19783.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-02,,19940.0,19945.0,0.008172031705481198,
2025-01-03,aluminum,铝,结构金属/铝材,19866.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-03,,19885.0,19840.0,-0.0013424494391862662,
2025-01-06,aluminum,铝,结构金属/铝材,19636.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-06,,19565.0,19565.0,-0.0036498041674071224,
2025-01-07,aluminum,铝,结构金属/铝材,19636.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-07,,19680.0,19710.0,0.003734339885530513,
2025-01-08,aluminum,铝,结构金属/铝材,19636.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-08,,19710.0,19745.0,0.005516719484515598,
2025-01-09,aluminum,铝,结构金属/铝材,19686.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-09,,19885.0,19945.0,0.013122077019628087,
2025-01-10,aluminum,铝,结构金属/铝材,19686.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-10,,20110.0,20165.0,0.02429715132117316,
2025-01-13,aluminum,铝,结构金属/铝材,19996.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-13,,20170.0,20255.0,0.012918650955384248,
2025-01-14,aluminum,铝,结构金属/铝材,19996.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-14,,20240.0,20300.0,0.015169025642769673,
2025-01-15,aluminum,铝,结构金属/铝材,20173.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-15,,20060.0,20185.0,0.0005784865463460687,
2025-01-16,aluminum,铝,结构金属/铝材,20173.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-16,,20265.0,20300.0,0.006279082332961261,
2025-01-17,aluminum,铝,结构金属/铝材,20216.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-17,,20420.0,20470.0,0.012530748140025194,
2025-01-20,aluminum,铝,结构金属/铝材,20276.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-20,,20355.0,20405.0,0.006328948491049147,
2025-01-21,aluminum,铝,结构金属/铝材,20340.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-21,,20380.0,20415.0,0.0036873156342183133,
2025-01-22,aluminum,铝,结构金属/铝材,20340.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-22,,20285.0,20315.0,-0.0012291052114060674,
2025-01-23,aluminum,铝,结构金属/铝材,20230.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-23,,20115.0,20130.0,-0.004943153732081096,
2025-01-24,aluminum,铝,结构金属/铝材,20213.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-01-24,,20375.0,20400.0,0.009234994926615281,
2025-02-05,aluminum,铝,结构金属/铝材,20213.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-05,,20200.0,20215.0,8.261874713366701e-05,
2025-02-06,aluminum,铝,结构金属/铝材,20160.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-06,,20370.0,20335.0,0.00868055555555558,
2025-02-07,aluminum,铝,结构金属/铝材,20243.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-07,,20590.0,20600.0,0.017619136772457855,
2025-02-10,aluminum,铝,结构金属/铝材,20490.0,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-10,,20550.0,20550.0,0.002928257686676483,
2025-02-11,aluminum,铝,结构金属/铝材,20606.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-11,,20660.0,20715.0,0.005257035707370461,
2025-02-12,aluminum,铝,结构金属/铝材,20606.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-12,,20545.0,20610.0,0.00016159816214855738,
2025-02-13,aluminum,铝,结构金属/铝材,20606.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-13,,20550.0,20590.0,-0.0008089613702746412,
2025-02-14,aluminum,铝,结构金属/铝材,20613.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-14,,20770.0,20745.0,0.006387614228268612,
2025-02-17,aluminum,铝,结构金属/铝材,20613.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-17,,20700.0,20660.0,0.0022640689301534067,
2025-02-18,aluminum,铝,结构金属/铝材,20553.33,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-18,,20625.0,20665.0,0.005433182846769746,
2025-02-19,aluminum,铝,结构金属/铝材,20536.67,元/吨,AKShare/生意社现货与期货,akshare_basis,AL,2025-02-19,,20665.0,20700.0,0.007953090739637902,
